year,institute_id,name,city,state,tlr_score,rpc_score,go_score,oi_score,pr_score,overall_score,rank,pdf_url,faculty_count,total_student_strength,student_strength_breakdown,phd_fulltime_current,phd_parttime_current,phd_graduated_fulltime_y1,phd_graduated_parttime_y1,phd_graduated_fulltime_y2,phd_graduated_parttime_y2,phd_graduated_fulltime_y3,phd_graduated_parttime_y3,sponsored_projects_y1,sponsored_projects_y2,sponsored_projects_y3,sponsored_funding_agencies_y1,sponsored_funding_agencies_y2,sponsored_funding_agencies_y3,sponsored_amount_y1,sponsored_amount_y2,sponsored_amount_y3,parse_status,faculty_section_raw
2022,IR-O-U-0217,Christ University,Bengaluru,Karnataka,51.83,10.84,67.04,68.64,52.36,44.31,71,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0217.pdf,1317,23637,"{""UG [3 Years Program(s)]"": 13946, ""UG [4 Years Program(s)]"": 2190, ""UG [5 Years Program(s)]"": 1909, ""PG [1 Year Program(s)]"": 101, ""PG [2 Year Program(s)]"": 5275, ""PG [3 Year Program(s)]"": 216}",556,529,42,0,37,0,29,0,22,25,16,16,15,11,20072456,14042219,10867616,ok,Number of faculty members entered 1317
2022,IR-O-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,58.94,27.28,61.10,58.36,3.01,44.22,72,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0249.pdf,175,2231,"{""UG [4 Years Program(s)]"": 55, ""PG [2 Year Program(s)]"": 1566, ""PG [3 Year Program(s)]"": 610}",99,350,12,172,2,70,0,105,3,9,12,3,6,11,6713000,9150000,10786600,ok,Number of faculty members entered 175
2022,IR-O-U-0311,"Krishna Institute of Medical Sciences Deemed University, Karad",Karad,Maharashtra,64.69,14.63,60.27,58.50,24.39,44.14,73,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0311.pdf,303,2587,"{""UG [4 Years Program(s)]"": 746, ""UG [5 Years Program(s)]"": 1370, ""PG [2 Year Program(s)]"": 148, ""PG [3 Year Program(s)]"": 323}",110,18,8,0,11,0,14,0,131,8,5,8,7,4,19142500,6969000,9445000,ok,Number of faculty members entered 303
2022,IR-O-U-0555,Graphic Era University,Dehradun,Uttarakhand,57.05,12.55,61.98,67.62,37.70,43.82,74,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0555.pdf,547,7823,"{""UG [3 Years Program(s)]"": 2556, ""UG [4 Years Program(s)]"": 4152, ""PG [2 Year Program(s)]"": 1115}",109,239,17,48,6,18,3,10,43,92,7,11,43,7,39691480,137500000,105800000,ok,Number of faculty members entered 547
2022,IR-O-U-0239,NITTE,Mangaluru,Karnataka,62.49,10.36,61.47,67.95,27.01,43.64,75,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0239.pdf,564,4333,"{""UG [3 Years Program(s)]"": 260, ""UG [4 Years Program(s)]"": 1219, ""UG [5 Years Program(s)]"": 982, ""UG [6 Year Program(s)]"": 931, ""PG [2 Year Program(s)]"": 342, ""PG [3 Year Program(s)]"": 414, ""PG [6 Year Program(s)]"": 185}",111,73,14,16,3,10,2,17,32,26,30,15,17,19,26541008,24220402,21416549,ok,Number of faculty members entered 564
2022,IR-O-I-1361,Bharati Vidyapeeth,Pune,Maharashtra,57.47,11.05,67.95,56.11,37.93,43.54,76,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-I-1361.pdf,2104,23524,"{""UG [3 Years Program(s)]"": 7906, ""UG [4 Years Program(s)]"": 4445, ""UG [5 Years Program(s)]"": 6486, ""PG [1 Year Program(s)]"": 9, ""PG [2 Year Program(s)]"": 3349, ""PG [3 Year Program(s)]"": 1110, ""PG [6 Year Program(s)]"": 219}",1017,0,53,0,65,0,92,0,93,87,85,62,56,46,59799945,123461730,72907633,ok,Number of faculty members entered 2104
2022,IR-O-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,50.61,26.02,67.35,52.63,16.72,43.39,77,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0099.pdf,237,3494,"{""UG [4 Years Program(s)]"": 1250, ""UG [5 Years Program(s)]"": 1031, ""PG [1 Year Program(s)]"": 55, ""PG [2 Year Program(s)]"": 1005, ""PG [3 Year Program(s)]"": 153}",459,413,48,47,40,19,26,14,68,30,21,20,19,19,49877987,4463477,31307000,ok,Number of faculty members entered 237
2022,IR-O-U-0345,Mizoram University,Aizawl,Mizoram,55.86,14.65,73.52,53.58,20.28,43.24,78,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0345.pdf,236,2604,"{""UG [4 Years Program(s)]"": 401, ""UG [5 Years Program(s)]"": 92, ""PG [2 Year Program(s)]"": 2059, ""PG-Integrated"": 52}",746,0,102,0,81,0,74,0,227,205,125,29,32,27,188025495,176300307,172726847,ok,Number of faculty members entered 236
2022,IR-O-U-0223,"Jain University, Bangalore",Bengluru,Karnataka,46.67,14.61,76.57,62.17,33.01,43.21,79,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0223.pdf,1186,19240,"{""UG [3 Years Program(s)]"": 11555, ""UG [4 Years Program(s)]"": 4148, ""PG [2 Year Program(s)]"": 3537}",604,92,96,0,150,0,104,0,16,26,25,12,17,9,29074248,33287172,32457428,ok,Number of faculty members entered 1186
2022,IR-O-U-0464,"Manonmaniam Sundaranar University, Tirunelveli",Tirunelveli,Tamil Nadu,56.95,21.41,61.72,50.45,20.28,42.92,80,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0464.pdf,220,2285,"{""PG [2 Year Program(s)]"": 1370, ""PG-Integrated"": 915}",265,173,38,25,36,23,37,40,9,14,22,6,6,7,10743414,8913247,12801582,ok,Number of faculty members entered 220
2022,IR-O-U-0321,"Padmashree Dr. D. Y. Patil Vidyapeeth, Mumbai",Mumbai,Maharashtra,67.36,3.09,64.27,62.10,24.39,42.64,81,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0321.pdf,685,7515,"{""UG [3 Years Program(s)]"": 2319, ""UG [4 Years Program(s)]"": 1745, ""UG [5 Years Program(s)]"": 2104, ""PG [2 Year Program(s)]"": 754, ""PG [3 Year Program(s)]"": 480, ""PG-Integrated"": 113}",245,60,15,0,37,0,8,0,21,46,60,12,27,33,46327790,126229906,41712412,ok,Number of faculty members entered 685
2022,IR-O-U-0372,Central University of Punjab,Bathinda,Punjab,54.61,19.03,55.28,68.45,26.53,42.64,81,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0372.pdf,157,1945,"{""PG [2 Year Program(s)]"": 1945}",352,0,20,0,28,0,29,0,13,20,28,4,8,9,43999967,72605910,110562601,ok,Number of faculty members entered 157
2022,IR-O-U-0298,"Dr. Babasaheb Ambedkar Marathwada University, Aurangabad",Aurangabad,Maharashtra,42.23,16.12,92.16,46.18,20.28,42.59,83,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0298.pdf,289,4130,"{""UG [3 Years Program(s)]"": 407, ""UG [4 Years Program(s)]"": 93, ""PG [1 Year Program(s)]"": 283, ""PG [2 Year Program(s)]"": 3209, ""PG [3 Year Program(s)]"": 138}",50,52,412,44,417,41,380,39,15,22,43,8,7,9,30185266,81123700,111401769,ok,Number of faculty members entered 289
2022,IR-O-U-0444,Avinashilingam Institute for Home Science & Higher Education for Women,Coimbatore,Tamil Nadu,62.12,3.75,65.88,60.71,35.08,42.53,84,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0444.pdf,483,6825,"{""UG [3 Years Program(s)]"": 4464, ""UG [4 Years Program(s)]"": 862, ""PG [2 Year Program(s)]"": 1464, ""PG [3 Year Program(s)]"": 35}",255,251,36,29,24,16,27,25,20,80,54,7,17,16,34917381,18032101,26834355,ok,Number of faculty members entered 483
2022,IR-O-U-0449,Central University of Tamil Nadu,Tiruvarur,Tamil Nadu,59.81,14.49,61.13,64.06,15.36,42.47,85,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0449.pdf,161,1802,"{""UG [4 Years Program(s)]"": 234, ""PG [2 Year Program(s)]"": 901, ""PG-Integrated"": 667}",259,39,9,0,14,0,11,0,13,20,17,5,13,9,51151297,20402626,10713550,ok,Number of faculty members entered 161
2022,IR-O-U-0232,Kuvempu University,Shivamogga,Karnataka,54.52,15.70,72.82,50.18,18.00,42.44,86,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0232.pdf,250,2882,"{""PG [2 Year Program(s)]"": 2882}",90,90,57,67,83,81,98,93,23,15,8,10,8,6,103910000,28267554,24777417,ok,Number of faculty members entered 250
2022,IR-O-U-0569,The University of Burdwan,Bardhaman,West Bengal,47.03,21.47,74.90,49.04,19.92,42.42,87,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0569.pdf,234,4663,"{""UG [3 Years Program(s)]"": 295, ""PG [1 Year Program(s)]"": 21, ""PG [2 Year Program(s)]"": 4347}",533,182,125,0,132,0,40,116,81,83,100,17,16,16,47198439,100478758,74583649,ok,Number of faculty members entered 234
2022,IR-O-U-0744,Ashoka University,Sonepat,Haryana,65.47,6.59,60.00,76.83,9.69,42.27,88,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0744.pdf,209,2127,"{""UG [3 Years Program(s)]"": 1603, ""PG [1 Year Program(s)]"": 448, ""PG [2 Year Program(s)]"": 76}",83,0,0,0,0,0,0,0,42,23,14,30,17,10,201213427,238747340,316231388,ok,Number of faculty members entered 209
2022,IR-O-U-0225,KLE Academy of Higher Education and Research,Belagavi,Karnataka,62.51,11.07,54.89,64.05,28.06,42.27,88,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0225.pdf,827,5930,"{""UG [3 Years Program(s)]"": 381, ""UG [4 Years Program(s)]"": 1699, ""UG [5 Years Program(s)]"": 2027, ""PG [2 Year Program(s)]"": 521, ""PG [3 Year Program(s)]"": 780, ""PG [6 Year Program(s)]"": 522}",29,33,6,2,5,4,8,5,87,58,72,87,58,72,229867683,498449728,133377585,ok,Number of faculty members entered 827
2022,IR-O-U-0366,Utkal University,Bhubaneswar,Odisha,44.59,14.60,78.71,50.12,37.63,42.27,88,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0366.pdf,187,4089,"{""UG [4 Years Program(s)]"": 249, ""PG [1 Year Program(s)]"": 155, ""PG [2 Year Program(s)]"": 3117, ""PG-Integrated"": 568}",245,0,245,0,102,50,79,60,20,17,16,5,9,11,11557437,11502307,52195000,ok,Number of faculty members entered 187
2022,IR-O-U-0168,Maharishi Markandeshwar,Ambala,Haryana,56.91,17.64,52.63,58.95,34.74,42.26,91,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0168.pdf,784,9297,"{""UG [3 Years Program(s)]"": 1415, ""UG [4 Years Program(s)]"": 4002, ""UG [5 Years Program(s)]"": 2185, ""PG [1 Year Program(s)]"": 20, ""PG [2 Year Program(s)]"": 858, ""PG [3 Year Program(s)]"": 646, ""PG [6 Year Program(s)]"": 171}",150,253,15,14,2,13,25,29,14,28,25,4,7,21,9828600,10029896,4197300,ok,Number of faculty members entered 784
2022,IR-O-U-0011,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh,45.87,19.36,68.99,54.68,33.01,42.14,92,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0011.pdf,1613,22097,"{""UG [3 Years Program(s)]"": 3859, ""UG [4 Years Program(s)]"": 14844, ""UG [5 Years Program(s)]"": 1258, ""PG [1 Year Program(s)]"": 16, ""PG [2 Year Program(s)]"": 1852, ""PG-Integrated"": 268}",574,1759,22,87,23,113,102,34,24,39,20,8,13,11,15774633,21593194,30981582,ok,Number of faculty members entered 1613
2022,IR-O-U-0451,Chettinad Academy of Research and Education,,,63.69,8.60,61.40,61.21,19.54,42.04,93,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0451.pdf,243,2204,"{""UG [3 Years Program(s)]"": 191, ""UG [4 Years Program(s)]"": 672, ""UG [5 Years Program(s)]"": 950, ""PG [1 Year Program(s)]"": 0, ""PG [2 Year Program(s)]"": 125, ""PG [3 Year Program(s)]"": 266}",66,40,8,3,8,2,2,4,330,221,32,10,18,8,29558966,27025582,7847213,ok,Number of faculty members entered 243
2022,IR-O-I-1280,Maharshi Dayanand University,Rohtak,Haryana,44.33,18.99,74.17,53.13,27.36,41.88,94,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-I-1280.pdf,361,7328,"{""UG [3 Years Program(s)]"": 266, ""UG [4 Years Program(s)]"": 506, ""UG [5 Years Program(s)]"": 613, ""PG [1 Year Program(s)]"": 253, ""PG [2 Year Program(s)]"": 3924, ""PG [3 Year Program(s)]"": 123, ""PG-Integrated"": 1554, ""PG [6 Year Program(s)]"": 89}",1343,0,217,0,182,0,210,0,18,28,36,8,8,10,112520735,24559643,47179819,ok,Number of faculty members entered 361
2022,IR-O-U-0043,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,52.38,18.96,59.77,56.33,28.06,41.79,95,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0043.pdf,606,7072,"{""UG [3 Years Program(s)]"": 385, ""UG [4 Years Program(s)]"": 6237, ""PG [2 Year Program(s)]"": 450}",242,470,17,37,1,17,3,18,214,237,10,116,237,10,60118800,24490800,12124000,ok,Number of faculty members entered 606
2022,IR-O-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,38.80,28.11,68.66,58.25,15.71,41.19,96,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0190.pdf,227,3478,"{""UG [3 Years Program(s)]"": 997, ""UG [4 Years Program(s)]"": 1468, ""UG [5 Years Program(s)]"": 113, ""PG [1 Year Program(s)]"": 14, ""PG [2 Year Program(s)]"": 886}",251,0,53,0,41,0,46,0,10,6,12,6,6,8,3152289,5908232,11217202,ok,Number of faculty members entered 227
2022,IR-O-U-0250,Yenepoya University,Mangaluru,Karnataka,61.19,11.89,49.62,71.14,20.65,41.03,97,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0250.pdf,425,2951,"{""UG [3 Years Program(s)]"": 183, ""UG [4 Years Program(s)]"": 726, ""UG [5 Years Program(s)]"": 557, ""UG [6 Year Program(s)]"": 897, ""PG [1 Year Program(s)]"": 17, ""PG [2 Year Program(s)]"": 113, ""PG [3 Year Program(s)]"": 458}",94,33,6,5,9,7,5,3,41,31,32,11,15,18,131349800,109319200,77356400,ok,Number of faculty members entered 425
2022,IR-O-U-0589,Visva Bharati,Santiniketan,West Bengal,44.85,24.43,76.87,33.44,14.65,40.96,98,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0589.pdf,473,6520,"{""UG [3 Years Program(s)]"": 2853, ""UG [4 Years Program(s)]"": 738, ""PG [1 Year Program(s)]"": 30, ""PG [2 Year Program(s)]"": 2794, ""PG-Integrated"": 105}",1125,322,116,35,122,78,122,78,581,621,631,25,25,21,105922716,196385223,239461248,ok,Number of faculty members entered 473
2022,IR-O-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,49.52,27.74,56.39,49.86,12.40,40.69,99,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0202.pdf,327,4632,"{""UG [4 Years Program(s)]"": 3090, ""UG [5 Years Program(s)]"": 155, ""PG [2 Year Program(s)]"": 771, ""PG-Integrated"": 616}",418,56,43,31,27,21,59,34,43,53,50,14,20,14,85398660,149542528,105350783,ok,Number of faculty members entered 327
2022,IR-O-U-0461,Dr. M. G. R. Educational and Research Institute,Chennai,Tamil Nadu,54.35,12.89,57.40,63.35,24.00,40.39,100,https://www.nirfindia.org/nirfpdfcdn/2022/pdf/University/IR-O-U-0461.pdf,1119,10351,"{""UG [4 Years Program(s)]"": 5535, ""UG [5 Years Program(s)]"": 2567, ""PG [2 Year Program(s)]"": 1674, ""PG [3 Year Program(s)]"": 575}",54,309,42,78,21,94,12,68,38,36,91,22,28,52,179548399,15647390,25356988,ok,Number of faculty members entered 1119
2023,IR-O-U-0220,Indian Institute of Science,Bengaluru,Karnataka,82.43,88.45,80.57,59.23,98.56,83.16,1,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0220.pdf,482,1661,"{""UG [4 Years Program(s)]"": 476, ""PG [2 Year Program(s)]"": 1022, ""PG [3 Year Program(s)]"": 163}",2750,148,269,15,329,23,336,20,1178,1594,1236,106,189,153,5437309580,5257220083,4452945226,ok,Number of faculty members entered 482
2023,IR-O-U-0109,Jawaharlal Nehru University,New Delhi,Delhi,73.55,46.56,94.89,73.64,65.51,68.92,2,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0109.pdf,598,5348,"{""UG [3 Years Program(s)]"": 1228, ""PG [2 Year Program(s)]"": 3668, ""PG-Integrated"": 452}",3845,0,611,0,777,0,476,0,298,302,307,54,26,26,298611768,217895251,294177607,ok,Number of faculty members entered 598
2023,IR-O-U-0108,Jamia Millia Islamia,New Delhi,Delhi,69.38,49.83,93.85,83.41,48.48,67.73,3,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0108.pdf,738,8723,"{""UG [3 Years Program(s)]"": 3117, ""UG [4 Years Program(s)]"": 1738, ""UG [5 Years Program(s)]"": 976, ""PG [2 Year Program(s)]"": 2892}",1512,0,497,0,530,0,345,0,180,141,199,47,45,45,779349473,657668287,486864702,ok,Number of faculty members entered 738
2023,IR-O-U-0575,Jadavpur University,Kolkata,West Bengal,67.63,53.66,90.61,56.79,58.76,66.07,4,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0575.pdf,902,11282,"{""UG [3 Years Program(s)]"": 2943, ""UG [4 Years Program(s)]"": 5028, ""UG [5 Years Program(s)]"": 177, ""PG [2 Year Program(s)]"": 3134}",2288,0,414,0,341,0,338,0,213,294,263,68,74,46,275198783,906971030,435392251,ok,Number of faculty members entered 902
2023,IR-O-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,72.77,49.18,99.64,61.50,31.80,65.85,5,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0500.pdf,1807,28313,"{""UG [3 Years Program(s)]"": 14578, ""UG [4 Years Program(s)]"": 2403, ""UG [5 Years Program(s)]"": 1401, ""PG [2 Year Program(s)]"": 9064, ""PG [3 Year Program(s)]"": 867}",3451,90,758,20,682,5,587,23,482,459,472,60,45,32,3589149887,1573734919,1875299870,ok,Number of faculty members entered 1807
2023,IR-O-U-0234,Manipal Academy of Higher Education-Manipal,Manipal,Karnataka,72.87,54.02,77.97,66.10,47.08,64.98,6,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0234.pdf,2740,23776,"{""UG [3 Years Program(s)]"": 2551, ""UG [4 Years Program(s)]"": 11811, ""UG [5 Years Program(s)]"": 3483, ""PG [1 Year Program(s)]"": 20, ""PG [2 Year Program(s)]"": 4655, ""PG [3 Year Program(s)]"": 1080, ""PG [6 Year Program(s)]"": 176}",1159,381,154,38,124,45,124,44,356,383,407,110,105,149,318223448,232544804,264444975,ok,Number of faculty members entered 2740
2023,IR-O-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,73.39,50.35,73.93,72.47,55.00,64.67,7,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0436.pdf,1864,22490,"{""UG [3 Years Program(s)]"": 2791, ""UG [4 Years Program(s)]"": 12800, ""UG [5 Years Program(s)]"": 971, ""PG [1 Year Program(s)]"": 7, ""PG [2 Year Program(s)]"": 3492, ""PG [3 Year Program(s)]"": 565, ""PG-Integrated"": 1684, ""PG [6 Year Program(s)]"": 180}",581,1043,128,40,80,48,63,30,107,140,174,70,85,82,2413512577,1113629808,256034400,ok,Number of faculty members entered 1864
2023,IR-O-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,55.66,63.59,80.43,62.55,61.99,64.33,8,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0490.pdf,3208,47261,"{""UG [3 Years Program(s)]"": 3194, ""UG [4 Years Program(s)]"": 33131, ""UG [5 Years Program(s)]"": 1155, ""PG [2 Year Program(s)]"": 4500, ""PG-Integrated"": 5281}",2951,834,149,106,215,184,135,163,127,105,105,23,16,19,102504169,71779033,79179498,ok,Number of faculty members entered 3208
2023,IR-O-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,68.87,46.88,94.55,60.04,42.48,63.88,9,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0496.pdf,1583,18460,"{""UG [3 Years Program(s)]"": 8223, ""UG [4 Years Program(s)]"": 2135, ""UG [5 Years Program(s)]"": 2388, ""PG [1 Year Program(s)]"": 203, ""PG [2 Year Program(s)]"": 4658, ""PG [3 Year Program(s)]"": 853}",2995,144,588,8,481,16,384,21,184,138,81,44,33,43,379815309,390209105,563724255,ok,Number of faculty members entered 1583
2023,IR-O-U-0042,University of Hyderabad,Hyderabad,Telangana,70.46,44.54,83.27,66.58,42.78,62.09,10,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0042.pdf,421,3940,"{""PG [2 Year Program(s)]"": 2732, ""PG [3 Year Program(s)]"": 127, ""PG-Integrated"": 1004, ""PG [6 Year Program(s)]"": 77}",1332,55,204,0,178,6,248,9,378,398,319,78,55,43,304072791,393003086,356820612,ok,Number of faculty members entered 421
2023,IR-O-U-0120,University of Delhi,Delhi,Delhi,46.65,54.30,97.84,63.98,51.89,61.45,11,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0120.pdf,1226,26344,"{""UG [3 Years Program(s)]"": 1350, ""UG [4 Years Program(s)]"": 204, ""PG [1 Year Program(s)]"": 113, ""PG [2 Year Program(s)]"": 15808, ""PG [3 Year Program(s)]"": 8355, ""PG-Integrated"": 514}",3702,0,910,0,627,0,539,0,553,434,341,46,32,46,555256974,559389437,500736706,ok,Number of faculty members entered 1226
2023,IR-O-U-0570,Calcutta University,Kolkata,West Bengal,66.11,42.30,97.37,53.01,38.53,61.14,12,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0570.pdf,1255,14202,"{""UG [3 Years Program(s)]"": 196, ""UG [4 Years Program(s)]"": 1303, ""UG [5 Years Program(s)]"": 691, ""PG [1 Year Program(s)]"": 71, ""PG [2 Year Program(s)]"": 11851, ""PG [3 Year Program(s)]"": 90, ""PG-Integrated"": 0}",1610,2069,545,387,587,483,611,489,648,679,683,66,76,76,921245785,1401279356,992007876,ok,Number of faculty members entered 1255
2023,IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,69.83,52.18,71.30,67.38,33.76,60.98,13,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-I-1441.pdf,788,10624,"{""UG [4 Years Program(s)]"": 7202, ""UG [5 Years Program(s)]"": 2522, ""PG [1 Year Program(s)]"": 30, ""PG [2 Year Program(s)]"": 367, ""PG [3 Year Program(s)]"": 503}",341,652,91,67,90,63,20,27,5225,6270,5240,1096,1954,1993,20703310,89229138,11132000,ok,Number of faculty members entered 788
2023,IR-O-U-0439,Anna University,Chennai,Tamil Nadu,56.24,64.24,74.58,50.29,43.87,60.48,14,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0439.pdf,926,12422,"{""UG [4 Years Program(s)]"": 9172, ""UG [5 Years Program(s)]"": 396, ""PG [2 Year Program(s)]"": 2097, ""PG [3 Year Program(s)]"": 346, ""PG-Integrated"": 411}",1078,651,157,118,134,93,82,100,119,84,91,49,33,39,468110570,385574187,360300755,ok,Number of faculty members entered 926
2023,IR-O-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,69.78,40.10,73.26,73.35,53.88,60.33,15,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0363.pdf,1206,15945,"{""UG [3 Years Program(s)]"": 710, ""UG [4 Years Program(s)]"": 10527, ""UG [5 Years Program(s)]"": 2286, ""PG [1 Year Program(s)]"": 75, ""PG [2 Year Program(s)]"": 1770, ""PG [3 Year Program(s)]"": 457, ""PG-Integrated"": 120}",1204,149,76,3,87,6,89,8,71,104,67,33,41,29,92545000,101038000,75448000,ok,Number of faculty members entered 1206
2023,IR-O-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,69.63,38.02,78.87,80.13,40.08,60.09,16,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0356.pdf,2005,24872,"{""UG [3 Years Program(s)]"": 4477, ""UG [4 Years Program(s)]"": 14687, ""UG [5 Years Program(s)]"": 2841, ""PG [1 Year Program(s)]"": 98, ""PG [2 Year Program(s)]"": 2294, ""PG [3 Year Program(s)]"": 475}",1630,0,184,0,137,0,115,0,126,101,98,49,49,27,99127693,103503419,69811859,ok,Number of faculty members entered 2005
2023,IR-O-U-0304,Homi Bhabha National Institute,Mumbai,Maharashtra,73.14,49.45,71.36,54.35,28.26,59.31,17,https://www.nirfindia.org/nirfpdfcdn/2023/pdf/University/IR-O-U-0304.pdf,1137,1537,"{""PG [1 Year Program(s)]"": 63, ""PG [2 Year Program(s)]"": 376, ""PG [3 Year Program(s)]"": 260, ""PG-Integrated"": 838}",2144,0,302,0,240,0,297,0,500,956,943,192,218,186,5200875480,2889072003,1500326360,ok,Number of faculty members entered 1137
